application_number,advice_date,ego_examiner_id,alter_examiner_id,ego_gender,alter_gender,ego_workgroup,alter_workgroup,ego_race,alter_race,alter_au,ego_au
11314616,23/12/2008,62038.0,92078.0,Other,male,247,247,Asian,Asian,2477,2477
11314616,17/09/2008,62038.0,93217.0,Other,male,247,241,Asian,Asian,2413,2477
11314664,19/11/2008,96906.0,65231.0,female,male,242,242,Asian,white,2427,2427
11314695,03/09/2008,62038.0,92078.0,Other,male,247,247,Asian,Asian,2477,2477
11314695,03/09/2008,62038.0,93217.0,Other,male,247,241,Asian,Asian,2413,2477
11314984,09/06/2008,95181.0,59074.0,male,Other,215,243,white,white,2438,2158
11315011,09/05/2008,99929.0,97404.0,male,male,171,175,white,Asian,1754,1717
11315075,22/01/2008,60807.0,74651.0,male,female,214,216,white,Asian,2168,2141
11315323,09/04/2008,96438.0,69185.0,male,female,212,212,white,Hispanic,2125,2126
11315402,30/04/2008,97910.0,85987.0,male,female,167,167,white,white,1678,1678
11315551,12/11/2008,70145.0,68762.0,male,male,242,248,white,Asian,2486,2421
11315599,30/06/2008,70799.0,97692.0,male,male,178,175,white,white,1756,1784
11315712,29/04/2008,95181.0,98127.0,male,female,215,219,white,Asian,2196,2158
11315712,23/01/2008,95181.0,98127.0,male,female,215,219,white,Asian,2196,2158
11316027,03/10/2008,99713.0,95398.0,male,male,241,246,Asian,white,2466,2419
11316031,12/11/2008,70176.0,65934.0,female,female,173,178,Asian,white,1784,1732
11316043,08/08/2008,91048.0,69402.0,Other,male,173,176,Hispanic,white,1765,1732
11316122,25/06/2008,97795.0,71764.0,female,male,246,241,white,Asian,2414,2462
11316122,25/06/2008,97795.0,61485.0,female,male,246,244,white,Asian,2443,2462
11316164,04/04/2008,96254.0,67404.0,female,male,213,212,Asian,Asian,2127,2137
11316164,04/04/2008,96254.0,95201.0,female,male,213,216,Asian,Asian,2162,2137
11316245,07/02/2008,96254.0,68460.0,female,male,213,244,Asian,white,2447,2137
11316245,07/02/2008,96254.0,59074.0,female,Other,213,243,Asian,white,2438,2137
11316252,04/09/2008,99713.0,71764.0,male,male,241,241,Asian,Asian,2414,2419
11316252,04/09/2008,99713.0,61485.0,male,male,241,244,Asian,Asian,2443,2419
11316266,17/09/2008,69090.0,61516.0,female,male,218,211,Asian,white,2111,2185
11316276,02/09/2008,99713.0,62919.0,male,male,241,246,Asian,white,2469,2419
11316276,02/09/2008,99713.0,71764.0,male,male,241,241,Asian,Asian,2414,2419
11316276,02/09/2008,99713.0,61485.0,male,male,241,244,Asian,Asian,2443,2419
11316276,02/09/2008,97517.0,62919.0,female,male,241,246,Asian,white,2469,2411
11316276,02/09/2008,97517.0,71764.0,female,male,241,241,Asian,Asian,2414,2411
11316276,02/09/2008,97517.0,61485.0,female,male,241,244,Asian,Asian,2443,2411
11316280,11/02/2008,96254.0,59074.0,female,Other,213,243,Asian,white,2438,2137
11316370,19/08/2008,66510.0,65131.0,male,male,165,163,Asian,white,1636,1653
11316613,09/06/2008,80730.0,69909.0,male,male,178,177,white,white,1774,1785
11316613,09/06/2008,80730.0,63829.0,male,female,178,171,white,white,1714,1785
11316688,11/12/2008,68619.0,75406.0,Other,male,174,174,Asian,white,1746,1746
11316751,19/08/2008,99713.0,62919.0,male,male,241,246,Asian,white,2469,2419
11316751,19/08/2008,99713.0,71764.0,male,male,241,241,Asian,Asian,2414,2419
11316751,19/08/2008,99713.0,61485.0,male,male,241,244,Asian,Asian,2443,2419
11316751,19/08/2008,81130.0,62919.0,Other,male,247,246,white,white,2469,2476
11316751,19/08/2008,81130.0,71764.0,Other,male,247,241,white,Asian,2414,2476
11316751,19/08/2008,81130.0,61485.0,Other,male,247,244,white,Asian,2443,2476
11316792,06/02/2008,80925.0,59074.0,male,Other,248,243,Asian,white,2438,2484
11316803,14/01/2008,80925.0,59074.0,male,Other,248,243,Asian,white,2438,2484
11316975,24/12/2008,98469.0,95863.0,Other,male,172,178,Asian,white,1784,1726
11316975,24/12/2008,98469.0,89539.0,Other,male,172,173,Asian,white,1731,1726
11317001,08/10/2008,95726.0,91338.0,female,male,247,247,black,white,2474,2474
11317055,19/08/2008,99713.0,71764.0,male,male,241,241,Asian,Asian,2414,2419
11317055,19/08/2008,99713.0,61485.0,male,male,241,244,Asian,Asian,2443,2419
11317138,14/11/2008,70176.0,65934.0,female,female,173,178,Asian,white,1784,1732
11317138,14/11/2008,70176.0,67698.0,female,male,173,175,Asian,white,1754,1732
11317278,10/09/2008,69582.0,71764.0,Other,male,246,241,Asian,Asian,2414,2465
11317278,10/09/2008,69582.0,61485.0,Other,male,246,244,Asian,Asian,2443,2465
11317278,10/09/2008,99713.0,71764.0,male,male,241,241,Asian,Asian,2414,2419
11317278,10/09/2008,99713.0,61485.0,male,male,241,244,Asian,Asian,2443,2419
11317318,31/03/2008,93875.0,79221.0,male,male,212,212,white,white,2121,2126
11317341,21/02/2008,86852.0,61560.0,male,male,213,218,white,white,2186,2136
11317357,19/09/2008,76969.0,92078.0,male,male,247,247,Asian,Asian,2477,2477
11317381,08/01/2008,70686.0,59074.0,Other,Other,216,243,Asian,white,2438,2168
11317582,24/12/2008,73920.0,60610.0,female,male,165,165,white,black,1654,1657
11317582,24/12/2008,73920.0,67669.0,female,male,165,165,white,white,1653,1657
11317582,24/12/2008,73920.0,95979.0,female,female,165,165,white,white,1652,1657
11317592,28/01/2008,71640.0,71640.0,male,male,215,215,black,black,2159,2159
11317870,15/10/2008,76969.0,92078.0,male,male,247,247,Asian,Asian,2477,2477
11317911,26/11/2008,95418.0,60579.0,male,male,242,242,Hispanic,white,2423,2423
11318193,11/01/2008,70686.0,68460.0,Other,male,216,244,Asian,white,2447,2168
11318238,17/03/2008,59779.0,68532.0,male,male,213,213,white,white,2137,2137
11318238,04/12/2008,59779.0,99395.0,male,male,213,218,white,white,2188,2137
11318238,17/03/2008,59779.0,59779.0,male,male,213,213,white,white,2137,2137
11318238,04/12/2008,59779.0,59779.0,male,male,213,213,white,white,2137,2137
11318364,05/02/2008,70686.0,59074.0,Other,Other,216,243,Asian,white,2438,2168
11318548,01/04/2008,99070.0,95310.0,female,male,217,212,Asian,white,2123,2174
11318548,01/04/2008,99070.0,99070.0,female,female,217,217,Asian,Asian,2174,2174
11318548,04/09/2008,99070.0,99070.0,female,female,217,217,Asian,Asian,2174,2174
11318552,02/05/2008,93626.0,89539.0,male,male,172,173,white,white,1731,1723
11318634,02/07/2008,91464.0,66030.0,Other,Other,212,212,Asian,white,2122,2123
11318669,20/03/2008,99070.0,99070.0,female,female,217,217,Asian,Asian,2174,2174
11318669,20/08/2008,99070.0,99070.0,female,female,217,217,Asian,Asian,2174,2174
11318752,31/12/2008,94793.0,79585.0,male,male,245,215,white,white,2154,2452
11319044,28/11/2008,97818.0,61863.0,female,male,172,172,Asian,white,1726,1729
11319044,28/11/2008,97818.0,95344.0,female,male,172,242,Asian,white,2427,1729
11319055,28/10/2008,93039.0,60272.0,female,male,212,212,white,Hispanic,2123,2123
11319197,08/09/2008,90956.0,64053.0,male,male,175,175,white,white,1754,1754
11319344,11/06/2008,70686.0,74651.0,Other,female,216,216,Asian,Asian,2168,2168
11319344,26/12/2008,70686.0,84843.0,Other,male,216,217,Asian,Asian,2174,2168
11319344,26/12/2008,70686.0,99574.0,Other,male,216,218,Asian,Asian,2185,2168
11319414,30/09/2008,96906.0,94753.0,female,male,242,242,Asian,Hispanic,2421,2427
11319950,12/02/2008,62773.0,83222.0,female,female,166,215,Asian,white,2152,1662
11319950,28/07/2008,62773.0,83222.0,female,female,166,215,Asian,white,2152,1662
11319950,12/02/2008,62773.0,60023.0,female,Other,166,216,Asian,Asian,2167,1662
11319950,28/07/2008,62773.0,60023.0,female,Other,166,216,Asian,Asian,2167,1662
11320447,04/03/2008,70686.0,74334.0,Other,male,216,172,Asian,Asian,1721,2168
11320622,03/07/2008,62773.0,83222.0,female,female,166,215,Asian,white,2152,1662
11320622,03/07/2008,62773.0,60023.0,female,Other,166,216,Asian,Asian,2167,1662
11320622,24/12/2008,62773.0,60023.0,female,Other,166,216,Asian,Asian,2167,1662
11320733,08/01/2008,62773.0,83222.0,female,female,166,215,Asian,white,2152,1662
11320733,09/07/2008,62773.0,83222.0,female,female,166,215,Asian,white,2152,1662
11320733,08/01/2008,62773.0,60023.0,female,Other,166,216,Asian,Asian,2167,1662
11320733,09/07/2008,62773.0,60023.0,female,Other,166,216,Asian,Asian,2167,1662
11320958,08/04/2008,65179.0,95561.0,male,male,171,178,white,white,1784,1718
11320958,07/10/2008,65179.0,95561.0,male,male,171,178,white,white,1784,1718
11320974,04/04/2008,65179.0,95561.0,male,male,171,178,white,white,1784,1718
11320974,01/12/2008,65179.0,95561.0,male,male,171,178,white,white,1784,1718
11320980,08/01/2008,81393.0,75416.0,male,male,217,217,Asian,Asian,2174,2174
11321067,05/02/2008,81393.0,75416.0,male,male,217,217,Asian,Asian,2174,2174
11321077,08/01/2008,81393.0,75416.0,male,male,217,217,Asian,Asian,2174,2174
11321093,12/11/2008,75036.0,67581.0,male,male,161,161,white,white,1617,1613
11321202,17/03/2008,96438.0,60272.0,male,male,212,212,white,Hispanic,2123,2126
11321202,04/09/2008,96438.0,60272.0,male,male,212,212,white,Hispanic,2123,2126
11321265,01/10/2008,75774.0,95459.0,male,male,173,179,Hispanic,white,1793,1735
11321265,01/10/2008,75774.0,92694.0,male,Other,173,245,Hispanic,Asian,2454,1735
11321330,08/01/2008,69090.0,90563.0,female,male,218,218,Asian,white,2181,2185
11321330,08/01/2008,69090.0,69643.0,female,male,218,218,Asian,white,2181,2185
11321330,14/05/2008,69090.0,69643.0,female,male,218,218,Asian,white,2181,2185
11321392,25/01/2008,81393.0,75416.0,male,male,217,217,Asian,Asian,2174,2174
11321516,29/04/2008,97910.0,85987.0,male,female,167,167,white,white,1678,1678
11321516,30/10/2008,97910.0,85987.0,male,female,167,167,white,white,1678,1678
11321536,25/11/2008,96906.0,65231.0,female,male,242,242,Asian,white,2427,2427
11321551,08/02/2008,81393.0,75416.0,male,male,217,217,Asian,Asian,2174,2174
11321598,08/02/2008,81393.0,75416.0,male,male,217,217,Asian,Asian,2174,2174
11321745,08/12/2008,75318.0,98291.0,male,male,246,246,Asian,Asian,2461,2468
11321779,15/01/2008,97111.0,77746.0,male,male,218,218,white,white,2183,2183
11321880,01/04/2008,65179.0,95561.0,male,male,171,178,white,white,1784,1718
11321880,16/10/2008,65179.0,95561.0,male,male,171,178,white,white,1784,1718
11321882,16/10/2008,65179.0,65934.0,male,female,171,178,white,white,1784,1718
11321882,07/04/2008,65179.0,95561.0,male,male,171,178,white,white,1784,1718
11321882,16/10/2008,65179.0,95561.0,male,male,171,178,white,white,1784,1718
11322085,01/05/2008,62767.0,72666.0,male,male,172,173,white,white,1731,1724
11322098,12/05/2008,62767.0,72666.0,male,male,172,173,white,white,1731,1724
11322135,12/09/2008,95183.0,64520.0,male,male,247,247,Asian,Asian,2474,2471
11322504,13/11/2008,96877.0,96877.0,male,male,171,171,Asian,Asian,1715,1715
11322504,13/11/2008,96877.0,67698.0,male,male,171,175,Asian,white,1754,1715
11322567,27/10/2008,60280.0,78326.0,female,male,218,216,Asian,Asian,2166,2185
11322567,27/10/2008,60280.0,92060.0,female,Other,218,215,Asian,Asian,2154,2185
11322600,14/07/2008,60280.0,83313.0,female,Other,218,215,Asian,Asian,2156,2185
11322624,04/11/2008,61287.0,60130.0,male,male,244,216,white,black,2161,2449
11322643,12/08/2008,84972.0,64834.0,Other,female,244,244,Asian,white,2443,2443
11322701,02/09/2008,65475.0,98717.0,male,male,216,219,black,white,2192,2169
11322701,02/09/2008,65475.0,78425.0,male,female,216,219,black,Asian,2195,2169
11322701,02/09/2008,65475.0,73567.0,male,male,216,211,black,Asian,2115,2169
11322701,02/09/2008,65475.0,72296.0,male,female,216,217,black,Asian,2173,2169
11322701,02/09/2008,65475.0,62588.0,male,Other,216,212,black,Asian,2129,2169
11322741,26/12/2008,66247.0,63970.0,male,male,171,171,Asian,white,1711,1711
11322742,20/11/2008,66247.0,63970.0,male,male,171,171,Asian,white,1711,1711
11322768,02/09/2008,97111.0,98224.0,male,male,218,218,white,white,2183,2183
11322777,05/08/2008,61517.0,80181.0,male,Other,172,241,white,Asian,2414,1723
11322818,10/11/2008,65505.0,92028.0,Other,male,249,240,white,white,2403,2491
11322831,11/09/2008,74061.0,71764.0,male,male,246,241,Asian,Asian,2414,2466
11322831,11/09/2008,74061.0,61485.0,male,male,246,244,Asian,Asian,2443,2466
11323099,02/10/2008,78051.0,65757.0,female,female,177,177,white,Asian,1774,1772
11323138,25/08/2008,74061.0,71764.0,male,male,246,241,Asian,Asian,2414,2466
11323138,25/08/2008,74061.0,61485.0,male,male,246,244,Asian,Asian,2443,2466
11323225,19/11/2008,95622.0,73567.0,male,male,211,211,white,Asian,2115,2116
11323296,04/09/2008,74061.0,95398.0,male,male,246,246,Asian,white,2466,2466
11323296,04/09/2008,74061.0,71764.0,male,male,246,241,Asian,Asian,2414,2466
11323296,04/09/2008,74061.0,61485.0,male,male,246,244,Asian,Asian,2443,2466
11323325,17/07/2008,97910.0,64507.0,male,male,167,164,white,white,1644,1678
11323345,10/09/2008,95622.0,95122.0,male,Other,211,211,white,Asian,2116,2116
11323464,17/09/2008,67355.0,94120.0,male,female,242,177,white,white,1773,2424
11323618,04/09/2008,76154.0,64119.0,male,female,174,178,white,Hispanic,1789,1745
11323670,24/07/2008,98933.0,98507.0,Other,male,218,241,white,Asian,2416,2181
11323670,24/07/2008,98933.0,64129.0,Other,female,218,218,white,Asian,2181,2181
11323670,24/07/2008,98933.0,59509.0,Other,male,218,218,white,Asian,2185,2181
11323670,24/07/2008,98933.0,82629.0,Other,male,218,241,white,Asian,2419,2181
11323670,24/07/2008,98933.0,98778.0,Other,male,218,249,white,Asian,2498,2181
11323670,24/07/2008,98933.0,88254.0,Other,male,218,211,white,Asian,2116,2181
11323998,04/09/2008,66083.0,62919.0,male,male,246,246,white,white,2469,2465
11323998,04/09/2008,66083.0,98719.0,male,male,246,247,white,Asian,2476,2465
11324159,04/09/2008,66083.0,98719.0,male,male,246,247,white,Asian,2476,2465
11324172,02/10/2008,67355.0,94120.0,male,female,242,177,white,white,1773,2424
11324173,09/12/2008,67355.0,94120.0,male,female,242,177,white,white,1773,2424
11324204,16/09/2008,67355.0,94120.0,male,female,242,177,white,white,1773,2424
11324212,10/09/2008,67355.0,94120.0,male,female,242,177,white,white,1773,2424
11324429,26/03/2008,91353.0,74651.0,Other,female,216,216,Asian,Asian,2168,2166
11324429,16/12/2008,91353.0,92060.0,Other,Other,216,215,Asian,Asian,2154,2166
11324612,10/10/2008,77773.0,64579.0,male,male,246,247,Asian,Asian,2476,2463
11324612,10/10/2008,77773.0,85754.0,male,male,246,246,Asian,white,2461,2463
11324638,16/10/2008,77773.0,64579.0,male,male,246,247,Asian,Asian,2476,2463
11324641,05/08/2008,97703.0,60579.0,male,male,242,242,white,white,2423,2424
11324641,05/08/2008,97703.0,65231.0,male,male,242,242,white,white,2427,2424
11324737,10/10/2008,83475.0,62767.0,male,male,177,172,white,white,1724,1776
11324992,25/11/2008,77773.0,91499.0,male,male,246,247,Asian,white,2478,2463
11325229,29/05/2008,65329.0,62033.0,female,female,177,243,Hispanic,Asian,2435,1778
11325624,19/08/2008,67752.0,66565.0,male,male,242,242,Asian,Asian,2423,2425
11325626,30/04/2008,75036.0,67581.0,male,male,161,161,white,white,1617,1613
11325626,09/10/2008,75036.0,67581.0,male,male,161,161,white,white,1617,1613
11325684,23/05/2008,93626.0,99316.0,male,female,172,173,white,white,1735,1723
11325807,27/03/2008,95814.0,98114.0,female,female,173,175,white,Asian,1753,1732
11325807,27/03/2008,95814.0,99311.0,female,male,173,241,white,Asian,2413,1732
11326144,19/08/2008,59539.0,91352.0,male,female,179,179,Asian,white,1798,1798
11326185,03/10/2008,67300.0,94774.0,male,male,179,174,white,white,1744,1799
11326210,13/11/2008,97473.0,99930.0,female,female,177,177,white,white,1771,1771
11326234,05/03/2008,85262.0,61134.0,Other,male,215,213,Asian,white,2131,2157
11326234,08/09/2008,85262.0,61134.0,Other,male,215,213,Asian,white,2131,2157
11326234,08/09/2008,85262.0,83222.0,Other,female,215,215,Asian,white,2152,2157
11326559,09/12/2008,65505.0,93854.0,Other,male,249,244,white,Asian,2443,2491
11326559,09/12/2008,65505.0,92028.0,Other,male,249,240,white,white,2403,2491
11326618,03/12/2008,59650.0,91747.0,male,male,161,160,Asian,white,1600,1618
11327048,08/01/2008,59987.0,68737.0,male,female,173,167,Asian,white,1671,1735
11327048,08/01/2008,59987.0,61435.0,male,male,173,179,Asian,white,1793,1735
11327048,08/01/2008,59987.0,95459.0,male,male,173,179,Asian,white,1793,1735
11327048,08/01/2008,59987.0,89539.0,male,male,173,173,Asian,white,1731,1735
11327048,29/04/2008,59987.0,89539.0,male,male,173,173,Asian,white,1731,1735
11327151,05/11/2008,97057.0,60130.0,male,male,249,216,white,black,2161,2498
11327152,07/11/2008,97057.0,60130.0,male,male,249,216,white,black,2161,2498
11327277,07/10/2008,65916.0,65916.0,male,male,214,214,white,white,2142,2142
11327299,24/10/2008,69078.0,69078.0,male,male,241,241,black,black,2416,2416
11327360,12/11/2008,76629.0,95160.0,male,male,175,175,white,white,1759,1754
11327426,13/11/2008,66210.0,60130.0,male,male,246,216,white,black,2161,2468
11327460,25/11/2008,69078.0,69078.0,male,male,241,241,black,black,2416,2416
11327793,24/12/2008,61485.0,70835.0,male,male,244,215,Asian,white,2157,2443
11327793,24/12/2008,61485.0,96764.0,male,male,244,245,Asian,Asian,2453,2443
11327799,07/11/2008,72979.0,91499.0,male,male,246,247,white,white,2478,2463
11327925,29/10/2008,74665.0,95398.0,Other,male,241,246,Asian,white,2466,2415
11327929,02/09/2008,74665.0,85754.0,Other,male,241,246,Asian,white,2461,2415
11327945,11/06/2008,69870.0,83222.0,male,female,215,215,white,white,2152,2154
11327945,11/06/2008,69870.0,69870.0,male,male,215,215,white,white,2154,2154
11327985,16/10/2008,74665.0,85754.0,Other,male,241,246,Asian,white,2461,2415
11328007,29/09/2008,72573.0,98738.0,male,male,244,247,white,Asian,2478,2443
11328055,07/10/2008,74665.0,85754.0,Other,male,241,246,Asian,white,2461,2415
11328081,13/06/2008,69711.0,63363.0,female,female,176,175,Asian,black,1751,1761
11328115,07/11/2008,72979.0,91499.0,male,male,246,247,white,white,2478,2463
11328128,08/10/2008,74665.0,85754.0,Other,male,241,246,Asian,white,2461,2415
11328261,26/11/2008,76629.0,98852.0,male,male,175,175,white,white,1754,1754
11328314,13/05/2008,69090.0,90563.0,female,male,218,218,Asian,white,2181,2185
11328384,29/12/2008,91064.0,93859.0,male,female,179,179,white,white,1794,1793
11328384,29/12/2008,91064.0,64823.0,male,male,179,177,white,white,1772,1793
11328384,29/12/2008,91064.0,99224.0,male,female,179,171,white,white,1712,1793
11328662,11/12/2008,99845.0,78379.0,male,male,179,176,white,white,1765,1796
11328892,13/11/2008,72979.0,91499.0,male,male,246,247,white,white,2478,2463
11328980,12/02/2008,74524.0,68231.0,male,female,216,216,white,white,2162,2165
11328980,12/02/2008,74524.0,63011.0,male,male,216,173,white,Asian,1733,2165
11329059,04/12/2008,72979.0,91499.0,male,male,246,247,white,white,2478,2463
11329179,10/12/2008,72979.0,91499.0,male,male,246,247,white,white,2478,2463
11329450,17/12/2008,65505.0,60130.0,Other,male,249,216,white,black,2161,2491
11329459,21/11/2008,72979.0,91499.0,male,male,246,247,white,white,2478,2463
11329552,26/12/2008,65505.0,92028.0,Other,male,249,240,white,white,2403,2491
11329588,02/06/2008,96663.0,60986.0,Other,female,212,214,white,Asian,2142,2128
11329588,22/01/2008,96663.0,66030.0,Other,Other,212,212,white,white,2122,2128
11329588,02/06/2008,96663.0,66030.0,Other,Other,212,212,white,white,2122,2128
11329598,10/12/2008,97543.0,66266.0,female,female,164,164,white,white,1647,1646
11329598,10/12/2008,97543.0,65790.0,female,female,164,165,white,white,1651,1646
11329677,21/11/2008,72979.0,91499.0,male,male,246,247,white,white,2478,2463
